-96.6617000,39.1491000,-96.5271000,39.2225000
121796446,5750957648,0.042
5750957647,5750957646,0.039
5750957647,5750957651,0.011
5750957647,5750957648,0.013
5750957651,5750957650,0.039
5750957651,121796449,0.013
5750957651,5750957647,0.011
121796449,5750957652,0.031
121796449,5750957651,0.013
121796505,121796502,0.105
121796502,5540600351,0.015
121796502,121796376,0.026
121796502,121796505,0.105
5671213198,5671213197,0.042
5671213198,5671213200,0.012
5671213198,121796531,0.012
121796531,5671213196,0.041
121796531,5671213212,0.006
121796531,5671213198,0.012
5671213200,5671213199,0.042
5671213200,121796534,0.011
5671213200,5671213198,0.012
121796534,5671213201,0.040
121796534,5671213202,0.010
121796534,5671213200,0.011
5671213202,5671213203,0.033
5671213202,121796534,0.010
121796627,121860618,0.002
121796627,5870190137,0.002
121796627,121796624,0.030
121796624,121938303,0.009
121796624,121938300,0.014
121796624,121796627,0.030
121801731,121801734,0.003
121801731,121801727,0.005
121801727,121801724,0.004
121801727,121801731,0.005
121801734,121801738,0.003
121801734,121801731,0.003
121801738,10090292574,0.005
121801738,121801734,0.003
10090292574,121801688,0.004
10090292574,121801738,0.005
121801688,121801690,0.009
121801688,10090292574,0.004
121801690,121911574,0.004
121801690,10090292575,0.006
121801690,121801688,0.009
10090292575,10090292576,0.003
10090292575,121801690,0.006
10090292576,121801694,0.003
10090292576,10090292575,0.003
121801694,10090292576,0.003
121802072,1798863496,0.004
121802072,5890239324,0.001
121802072,121802065,0.019
121802065,10296136801,0.026
121802065,1798850999,0.004
121802065,121802072,0.019
121802186,121802191,0.035
121802186,121771843,0.015
121802191,121802194,0.017
121802191,121802186,0.035
121802194,121802196,0.009
121802194,121802191,0.017
121802196,121802200,0.019
121802196,121802194,0.009
121802200,121802202,0.010
121802200,121802196,0.019
121802202,121802206,0.014
121802202,121802200,0.010
121802206,121802208,0.006
121802206,121802202,0.014
121802208,10315434798,0.015
121802208,121802206,0.006
10315434798,10315434797,0.012
10315434798,10315434784,0.016
10315434798,10315434777,0.078
10315434798,121802208,0.015
10315434777,10315434778,0.007
10315434777,10315434785,0.016
10315434777,10315434798,0.078
10315434785,10315434786,0.040
10315434785,121802213,0.044
10315434785,10315434777,0.016
121802213,121802216,0.025
121802213,10315434785,0.044
121802216,121802221,0.007
121802216,121802213,0.025
121802221,121802224,0.006
121802221,121802216,0.007
121802224,121802228,0.007
121802224,121802221,0.006
121802228,121802230,0.011
121802228,121802224,0.007
121802230,121802231,0.079
121802230,121802228,0.011
121802231,121802234,0.049
121802231,121802230,0.079
121802234,121802239,0.012
121802234,121802231,0.049
121802239,121802244,0.039
121802239,121802234,0.012
121802244,9487277890,0.027
121802244,121802248,0.032
121802244,121802239,0.039
121802248,121802305,0.017
121802248,121802251,0.040
121802248,121802244,0.032
121802251,9487277868,0.003
121802251,121802248,0.040
9487277868,121802254,0.004
9487277868,121802251,0.003
121802254,121802260,0.004
121802254,9487277868,0.004
121802260,9487277850,0.008
121802260,121802254,0.004
9487277850,9487277851,0.080
9487277850,9487277878,0.025
9487277850,121802260,0.008
9487277878,9487277885,0.021
9487277878,9487277850,0.025
9487277885,121802263,0.003
9487277885,9487277878,0.021
121802263,9487277870,0.005
121802263,9487277885,0.003
9487277870,121802266,0.005
9487277870,121802263,0.005
121802266,9487277864,0.007
121802266,9487277869,0.005
121802266,9487277870,0.005
9487277869,121802267,0.006
9487277869,121802266,0.005
121802267,121802271,0.035
121802267,9487277869,0.006
121802271,121802301,0.036
121802271,121802273,0.027
121802271,121802267,0.035
121802273,9487277866,0.004
121802273,121802271,0.027
9487277866,9487277867,0.004
9487277866,121802273,0.004
9487277867,4863086590,0.004
9487277867,9487277866,0.004
4863086590,121802276,0.023
4863086590,9487277867,0.004
121802276,4863086588,0.010
121802276,4863086590,0.023
4863086588,121802278,0.005
4863086588,121802276,0.010
121802278,9487277890,0.007
121802278,4863086588,0.005
9487277890,121802244,0.027
9487277890,121802278,0.007
121802301,121802302,0.010
121802301,121802271,0.036
121802302,9487277865,0.007
121802302,121802301,0.010
9487277865,9487277886,0.001
9487277865,121802302,0.007
9487277886,9487278272,0.001
9487277886,9487277865,0.001
9487278272,9487278273,0.016
9487278272,121802305,0.005
9487278272,9487277886,0.001
121802305,121802248,0.017
121802305,9487278272,0.005
121802324,121936110,0.035
121802324,1727291141,0.008
1727291141,1727291140,0.010
1727291140,121802321,0.012
121802321,121802316,0.008
121802316,792088306,0.010
792088306,347958498,0.010
347958498,792088530,0.009
792088530,347958497,0.012
347958497,122025426,0.014
121804531,121804533,0.015
121804531,121764745,0.031
121804533,121804535,0.012
121804533,121804531,0.015
121804535,121804537,0.017
121804535,121804533,0.012
121804537,2018699716,0.011
121804537,121804535,0.017
2018699716,8604360871,0.009
2018699716,121804537,0.011
8604360871,8604360872,0.007
8604360871,121779828,0.007
8604360871,2018699716,0.009
121779828,6105155742,0.012
121779828,121804540,0.012
121779828,8604360871,0.007
121804540,8604360879,0.006
121804540,2018699765,0.010
121804540,121779828,0.012
2018699765,121804545,0.011
2018699765,121804540,0.010
121804545,121804546,0.009
121804545,2018699765,0.011
121804546,121804549,0.013
121804546,121804545,0.009
121804549,121804552,0.012
121804549,121804546,0.013
121804552,121804555,0.015
121804552,121804549,0.012
121804555,2018699824,0.009
121804555,121804552,0.015
2018699824,121804559,0.011
2018699824,121804555,0.009
121804559,121804562,0.007
121804559,2018699824,0.011
121804562,6105155740,0.012
121804562,121804566,0.011
121804562,121804559,0.007
121804566,121804569,0.022
121804566,121804562,0.011
121804569,2018699868,0.009
